url,date,publication
https://www.forbes.com/sites/brianmazique/2026/01/07/michael-morales-undefeated-record-was-stripped-then-restored-heres-why/,2026-01-07 23:17:59+00:00,forbes
https://www.forbes.com/sites/jimgorzelany/2026/01/07/production-ready-solid-state-battery-promises-five-minute-ev-charging/,2026-01-07 23:17:35+00:00,forbes
https://www.nytimes.com/2026/01/07/us/motorist-shootings-vehicle-weapon.html,2026-01-07 23:16:54+00:00,nytimes
https://www.businessinsider.com/judge-rejects-sam-altman-efforts-toss-elon-musk-case-openai-2026-1,2026-01-07 23:15:55.919000+00:00,insider
https://www.forbes.com/sites/forbestv/2026/01/07/mamdani-appointee-cea-weaver-must-go-over-her-past-home-ownership-comments-nyc-gop-councilmember/,2026-01-07 23:15:02+00:00,forbes
https://www.nytimes.com/2026/01/07/us/ohio-child-care-fraud.html,2026-01-07 23:13:59+00:00,nytimes
https://www.bloomberg.com/news/articles/2026-01-07/sean-duffy-pulls-160-million-from-california-over-trucker-licenses,2026-01-07 23:11:33.965000+00:00,bloomberg
https://www.businessinsider.com/reid-hoffman-says-proposed-billionaire-tax-horrendous-for-innovation-2026-1,2026-01-07 23:08:43.055000+00:00,insider
https://www.bloomberg.com/news/articles/2026-01-07/doj-digs-in-on-the-dueling-takeover-bids-for-warner-bros,2026-01-07 23:07:33.168000+00:00,bloomberg
https://www.nytimes.com/athletic/6950682/2026/01/07/nhl-winter-classic-utah-2027/,2026-01-07 23:07:15+00:00,nytimes
https://www.forbes.com/sites/jeffbenjamin/2026/01/07/stray-kids-the-dominate-experience-trailer-goes-deep-with-the-band/,2026-01-07 23:05:28+00:00,forbes
https://www.bloomberg.com/news/articles/2026-01-07/pittsburgh-post-gazette-newspaper-to-close-after-240-years,2026-01-07 23:03:58.533000+00:00,bloomberg
https://www.bloomberg.com/news/articles/2026-01-07/stock-traders-whipsawed-as-trump-sets-sights-on-defense-housing,2026-01-07 23:02:03.862000+00:00,bloomberg
https://www.bloomberg.com/news/articles/2026-01-07/china-s-openai-rival-zhipu-debuts-in-hk-after-558-million-ipo,2026-01-07 23:00:00.003000+00:00,bloomberg
https://www.bloomberg.com/news/articles/2026-01-07/top-contenders-emerge-as-thailand-heads-to-polls-next-month,2026-01-07 23:00:00+00:00,bloomberg
https://www.businessinsider.com/openai-announces-chatgpt-health-2026-1,2026-01-07 22:59:45.866000+00:00,insider
https://www.nytimes.com/es/2026/01/07/espanol/mundo/groenlandia-pacto-defensa-trump.html,2026-01-07 22:57:03+00:00,nytimes
https://www.forbes.com/sites/allbusiness/2026/01/07/compensation-for-ai-employees-is-skyrocketing/,2026-01-07 22:57:02+00:00,forbes
https://www.nytimes.com/athletic/6952136/2026/01/07/thomas-frank-tottenham-arsenal-cup/,2026-01-07 22:56:20+00:00,nytimes
https://www.businessinsider.com/trump-threatens-raytheon-business-contracts-us-government-2026-1,2026-01-07 22:55:26.601000+00:00,insider
https://www.nytimes.com/2026/01/07/climate/trump-un-climate-treaty.html,2026-01-07 22:54:38+00:00,nytimes
https://www.forbes.com/sites/eshachhabra/2026/01/07/can-you-build-a-profitable-small-business-on-main-street-in-2026-yes/,2026-01-07 22:53:01+00:00,forbes
https://www.bloomberg.com/news/articles/2026-01-07/trump-s-bid-to-block-corporate-homebuying-blindsides-wall-street,2026-01-07 22:52:48.719000+00:00,bloomberg
https://www.nytimes.com/2026/01/07/theater/under-the-radar-festival.html,2026-01-07 22:52:33+00:00,nytimes
https://www.nytimes.com/2026/01/07/world/americas/ghost-fleet-ships.html,2026-01-07 22:51:13+00:00,nytimes
https://www.forbes.com/sites/lesliekatz/2026/01/07/rare-stunningly-preserved-iron-age-battle-trumpet-unearthed-in-britain/,2026-01-07 22:48:15+00:00,forbes
https://www.bloomberg.com/news/articles/2026-01-07/house-backs-renewing-health-subsidies-defying-republican-leaders,2026-01-07 22:46:30.972000+00:00,bloomberg
https://www.forbes.com/sites/vikrammittal/2026/01/07/soviet-era-tm-62-landmine-has-become-an-all-purpose-weapon-in-ukraine/,2026-01-07 22:44:11+00:00,forbes
https://www.bloomberg.com/news/articles/2026-01-07/samsung-posts-record-profit-after-ai-supercharges-memory-market,2026-01-07 22:43:08.453000+00:00,bloomberg
https://www.nytimes.com/2026/01/07/nyregion/chen-zhi-scam-arrest-bitcoin.html,2026-01-07 22:41:24+00:00,nytimes
https://www.wsj.com/business/energy-oil/exxonmobil-forecasting-lower-fourth-quarter-earnings-on-falling-oil-gas-prices-57151f54,2026-01-07 22:41:00+00:00,wsj
https://www.nytimes.com/2026/01/07/briefing/us-oil-tankers-venezuela.html,2026-01-07 22:39:44+00:00,nytimes
https://www.bloomberg.com/news/articles/2026-01-07/chevron-in-talks-with-us-to-extend-venezuela-operating-license,2026-01-07 22:39:03.252000+00:00,bloomberg
https://www.bloomberg.com/news/articles/2026-01-07/avelo-to-end-deportation-flights-and-close-arizona-base,2026-01-07 22:38:07.784000+00:00,bloomberg
https://www.forbes.com/sites/sergeirevzin/2026/01/07/are-all-these-ai-experts-actually-worth-listening-to/,2026-01-07 22:37:39+00:00,forbes
https://www.wsj.com/livecoverage/stock-market-today-dow-sp-500-nasdaq-01-07-2026/card/heard-on-the-street-recap-trump-s-housing-salvo-mt3gNBTCJrVk1m5J8o5U,2026-01-07 22:34:52+00:00,wsj
https://www.nytimes.com/2026/01/07/technology/google-characterai-teenager-lawsuit.html,2026-01-07 22:33:15+00:00,nytimes
https://www.nytimes.com/athletic/6949685/2026/01/07/eberechi-eze-arsenal-arteta/,2026-01-07 22:30:58+00:00,nytimes
https://www.nytimes.com/athletic/6937583/2026/01/07/newcastle-4-leeds-3-keegan-barnes-thiaw-premier-league-analysis/,2026-01-07 22:30:08+00:00,nytimes
https://www.forbes.com/sites/traversmark/2026/01/07/3-signs-your-emotional-maturity-avoids-intimacy-by-a-psychologist/,2026-01-07 22:30:01+00:00,forbes
https://www.bloomberg.com/news/articles/2026-01-07/fed-s-bowman-floats-bank-rating-regulatory-threshold-changes,2026-01-07 22:28:24.499000+00:00,bloomberg
https://www.wsj.com/business/toll-brothers-promotes-mistry-to-ceo-c3e6f609,2026-01-07 22:28:00+00:00,wsj
https://www.nytimes.com/2026/01/07/us/ice-shootings-minneapolis-other-cities.html,2026-01-07 22:27:53+00:00,nytimes
https://www.businessinsider.com/new-protein-guidelines-how-to-eat-more-without-too-much-2026-1,2026-01-07 22:27:37.169000+00:00,insider
https://www.forbes.com/sites/forbestv/2026/01/07/trumps-comments-on-venezuelas-oil-could-be-problematic-for-us-case-against-maduro-attorney/,2026-01-07 22:27:32+00:00,forbes
https://www.forbes.com/video/3d30e49f-4e70-4f39-b037-0bae8ebedf6a/,2026-01-07 22:26:50+00:00,forbes
https://www.bloomberg.com/news/articles/2026-01-07/anduril-s-luckey-on-pay-caps-i-pay-myself-100-000-a-year,2026-01-07 22:25:32.881000+00:00,bloomberg
https://www.wsj.com/finance/currencies/asian-currencies-consolidate-geopolitical-risks-may-weigh-6e6a5b54,2026-01-07 22:23:00+00:00,wsj
https://www.forbes.com/sites/forbes-personal-shopper/article/rei-promo-codes/,2026-01-07 22:20:41+00:00,forbes
https://www.bloomberg.com/opinion/newsletters/2026-01-07/the-food-pyramid-is-not-america-s-biggest-health-problem,2026-01-07 22:20:12.918000+00:00,bloomberg
https://www.wsj.com/health/wellness/janine-oleary-cobb-menopause-dead-0de1df55,2026-01-07 22:20:00+00:00,wsj
https://www.wsj.com/opinion/republicans-arent-mia-on-healthcare-reform-scott-lawler-6bc48921,2026-01-07 22:18:00+00:00,wsj
https://www.nytimes.com/athletic/6937582/2026/01/07/burnley-manchester-united-premier-league-analysis/,2026-01-07 22:17:55+00:00,nytimes
https://www.forbes.com/video/4f475250-6e03-4a8d-b48d-4e10d6c79e85/,2026-01-07 22:17:20+00:00,forbes
https://www.nytimes.com/2026/01/07/climate/antarctica-thwaites-glacier.html,2026-01-07 22:17:08+00:00,nytimes
https://www.wsj.com/arts-culture/books/in-the-garden-of-memory-review-a-story-of-survival-d3d9fd50,2026-01-07 22:16:00+00:00,wsj
https://www.forbes.com/sites/hannahabraham/2026/01/07/bruno-mars-is-releasing-a-new-album-after-almost-a-decade/,2026-01-07 22:15:22+00:00,forbes
https://www.nytimes.com/2026/01/07/us/minneapolis-ice-shooting-witness.html,2026-01-07 22:14:03+00:00,nytimes
https://www.nytimes.com/athletic/6951312/2026/01/07/cubs-marlins-edward-cabrera-trade-grades/,2026-01-07 22:13:52+00:00,nytimes
https://www.bloomberg.com/news/articles/2026-01-07/trump-says-venezuela-to-purchase-us-goods-with-oil-deal-revenue,2026-01-07 22:13:24.030000+00:00,bloomberg
https://www.bloomberg.com/news/articles/2026-01-07/citgo-mulls-buying-venezuela-oil-again-amid-pending-elliott-deal,2026-01-07 22:12:20.114000+00:00,bloomberg
https://www.bloomberg.com/news/articles/2026-01-07/stock-market-today-dow-s-p-live-updates,2026-01-07 22:11:15.453000+00:00,bloomberg
https://www.wsj.com/livecoverage/stock-market-today-dow-sp-500-nasdaq-01-07-2026/card/constellation-energy-completes-calpine-deal-NW7ftGh59vVTWVjCo7po,2026-01-07 22:09:44+00:00,wsj
https://www.forbes.com/sites/dominiquefluker/2026/01/07/tracee-ellis-ross-inks-impressive-development-deal-with-fox-entertainment/,2026-01-07 22:07:54+00:00,forbes
https://www.bloomberg.com/news/articles/2026-01-07/trump-signs-order-pressing-defense-firms-to-cut-buybacks,2026-01-07 22:07:18.315000+00:00,bloomberg
https://www.wsj.com/business/airlines/auto-transport-roundup-market-talk-d8e35dda,2026-01-07 22:06:00+00:00,wsj
https://www.forbes.com/sites/damiontaylor/2026/01/07/why-podcast-experts-say-ai-wont-save-you-but-consistency-will/,2026-01-07 22:04:28+00:00,forbes
https://www.wsj.com/business/basic-materials-roundup-market-talk-b25410ec,2026-01-07 22:04:00+00:00,wsj
https://www.wsj.com/business/energy-utilities-roundup-market-talk-0d6d125f,2026-01-07 22:02:00+00:00,wsj
https://www.bloomberg.com/news/articles/2026-01-07/trump-crypto-venture-world-liberty-applies-for-bank-charter,2026-01-07 22:01:40.892000+00:00,bloomberg
https://www.bloomberg.com/news/features/2026-01-07/trump-tariffs-face-supreme-court-with-1-000-firms-seeking-refunds,2026-01-07 22:00:15.798000+00:00,bloomberg
https://www.nytimes.com/2026/01/07/world/americas/venezuela-us-oil.html,2026-01-07 22:00:13+00:00,nytimes
https://www.nytimes.com/2026/01/07/opinion/confession-catholic-knives-out.html,2026-01-07 22:00:09+00:00,nytimes
https://www.bloomberg.com/news/articles/2026-01-07/buyout-wave-seen-among-japan-drugmakers-after-hisamitsu-deal,2026-01-07 22:00:00.001000+00:00,bloomberg
https://www.wsj.com/economy/bea-outlines-plans-for-more-catch-up-on-inflation-gdp-data-6bf1a410,2026-01-07 22:00:00+00:00,wsj
https://www.forbes.com/sites/larsdaniel/2026/01/07/new-work-zone-cameras-bust-drivers-for-cell-phone-distraction/,2026-01-07 21:59:36+00:00,forbes
https://www.wsj.com/business/media/jay-stein-universal-studios-dead-53b8976e,2026-01-07 21:59:00+00:00,wsj
https://www.wsj.com/business/tech-media-telecom-roundup-market-talk-9e148736,2026-01-07 21:58:00+00:00,wsj
https://www.forbes.com/video/3d90017e-e815-4604-8940-beb764099e55/,2026-01-07 21:57:30+00:00,forbes
https://www.forbes.com/sites/zacharyfolk/2026/01/07/trump-calls-for-massive-increase-to-defense-spending-15-trillion-for-2027/,2026-01-07 21:56:41+00:00,forbes
https://www.wsj.com/business/financial-services-roundup-market-talk-1e06e7cd,2026-01-07 21:56:00+00:00,wsj
https://www.wsj.com/articles/u-s-customs-ditches-paper-checks-as-importers-await-tariff-refund-decision-311005ae,2026-01-07 21:56:00+00:00,wsj
https://www.nytimes.com/2026/01/07/us/politics/trump-venezuela-helicopter.html,2026-01-07 21:54:29+00:00,nytimes
https://www.wsj.com/livecoverage/stock-market-today-dow-sp-500-nasdaq-01-07-2026/card/stocks-to-watch-wednesday-strategy-newmont-caterpillar-zsZqDS9uY17bxWVWaoiH,2026-01-07 21:53:15+00:00,wsj
https://www.nytimes.com/athletic/6951801/2026/01/07/beau-pribula-demond-williams-washington-quarterback/,2026-01-07 21:48:37+00:00,nytimes
https://www.nytimes.com/2026/01/07/us/politics/congress-trump-venezuela-oil-constitution.html,2026-01-07 21:48:37+00:00,nytimes
https://www.forbes.com/sites/ajherrington/2026/01/07/new-hampshire-house-advances-cannabis-legalization-bill-hb-186/,2026-01-07 21:45:22+00:00,forbes
https://www.bloomberg.com/news/newsletters/2026-01-07/canada-daily-focus-on-tax-reform-not-central-bank-rbc-economist-says,2026-01-07 21:45:14.466000+00:00,bloomberg
https://www.wsj.com/style/design/respectful-remodeling-df0697ad,2026-01-07 21:45:00+00:00,wsj
https://www.bloomberg.com/news/articles/2026-01-07/trump-seeks-50-boost-in-annual-defense-budget-to-1-5-trillion,2026-01-07 21:44:40.554000+00:00,bloomberg
https://www.businessinsider.com/pacific-palisades-los-angeles-wildfires-photos-2026-1,2026-01-07 21:42:32.117000+00:00,insider
https://www.forbes.com/sites/forbes-personal-shopper/article/article-furniture-sale/,2026-01-07 21:42:04+00:00,forbes
https://www.nytimes.com/athletic/6937565/2026/01/07/bournemouth-3-tottenham-2-briefing-palhinha-goal/,2026-01-07 21:41:12+00:00,nytimes
https://www.nytimes.com/2026/01/07/world/americas/trump-greenland-senate-republicans.html,2026-01-07 21:39:49+00:00,nytimes
https://www.nytimes.com/2026/01/07/business/trump-wall-street-investors-homes.html,2026-01-07 21:39:48+00:00,nytimes
https://www.nytimes.com/athletic/6937567/2026/01/07/manchester-city-brighton-briefing-premier-league/,2026-01-07 21:38:25+00:00,nytimes
https://www.nytimes.com/2026/01/07/us/tamu-plato-race-gender.html,2026-01-07 21:35:54+00:00,nytimes
https://www.bloomberg.com/news/articles/2026-01-07/trump-invited-to-deliver-state-of-the-union-address-on-feb-24,2026-01-07 21:35:51.163000+00:00,bloomberg
https://www.wsj.com/livecoverage/stock-market-today-dow-sp-500-nasdaq-01-07-2026/card/freight-railroad-csx-lays-off-166-management-workers-5Q6i45YGkDHFiacv2HS4,2026-01-07 21:35:45+00:00,wsj
https://www.forbes.com/sites/sharonedelson/2026/01/07/salesforce-holiday-survey-sees-surge-in-use-of-ai-agents/,2026-01-07 21:34:04+00:00,forbes
https://www.nytimes.com/2026/01/07/us/politics/venezuela-briefing-congress-rubio.html,2026-01-07 21:33:49+00:00,nytimes
https://www.bloomberg.com/news/newsletters/2026-01-07/us-seizes-tankers-escalating-venezuela-oil-blockade,2026-01-07 21:32:46.750000+00:00,bloomberg
https://www.nytimes.com/athletic/6951658/2026/01/07/sf-giants-zac-gallen-free-agent-fit/,2026-01-07 21:32:44+00:00,nytimes
https://www.wsj.com/livecoverage/stock-market-today-dow-sp-500-nasdaq-01-07-2026/card/alphabet-stock-rally-puts-apple-in-its-sights-uftq8FM4bXI8BDa93aCK,2026-01-07 21:32:28+00:00,wsj
https://www.forbes.com/sites/forbes-personal-shopper/article/snoo-review/,2026-01-07 21:32:16+00:00,forbes
https://www.bloomberg.com/news/newsletters/2026-01-07/trump-turns-his-attention-from-venezuela-back-to-greenland,2026-01-07 21:31:20.002000+00:00,bloomberg
https://www.nytimes.com/athletic/6937566/2026/01/07/fulham-chelsea-cucurella-delap/,2026-01-07 21:29:51+00:00,nytimes
https://www.nytimes.com/2026/01/07/nyregion/mamdani-christine-clarke-human-rights.html,2026-01-07 21:29:40+00:00,nytimes
https://www.forbes.com/sites/jaymcgregor/2026/01/07/samsung-galaxy-s26-ultra-release-date-price-leak-evan-blass/,2026-01-07 21:29:26+00:00,forbes
https://www.wsj.com/livecoverage/stock-market-today-dow-sp-500-nasdaq-01-07-2026/card/lockheed-martin-northrop-grumman-shares-hit-by-trump-post-on-share-buybacks-jNFvSlltvfuBryJ1T12q,2026-01-07 21:28:25+00:00,wsj
https://www.forbes.com/sites/timlammers/2026/01/07/2026-actors-awards-nominations-biggest-snubs/,2026-01-07 21:28:24+00:00,forbes
https://www.bloomberg.com/news/newsletters/2026-01-07/bluescope-rejects-bid-inflation-cools-venezuela-oil,2026-01-07 21:28:03.484000+00:00,bloomberg
https://www.wsj.com/opinion/donald-trump-greenland-stephen-miller-nato-62b166e2,2026-01-07 21:28:00+00:00,wsj
https://www.wsj.com/opinion/rfk-jr-childhood-vaccine-schedule-trial-lawyers-14b461e8,2026-01-07 21:28:00+00:00,wsj
https://www.wsj.com/opinion/new-york-housing-cea-weaver-rent-control-zohran-mamdani-1dff616a,2026-01-07 21:27:00+00:00,wsj
https://www.wsj.com/livecoverage/stock-market-today-dow-sp-500-nasdaq-01-07-2026/card/from-stressed-shoppers-to-glp-1s-albertsons-ceo-says-supermarkets-face-tough-year-XunRTIqpVH2IitKHMwiG,2026-01-07 21:25:08+00:00,wsj
https://www.forbes.com/sites/forbes-personal-shopper/article/vuori-discounts/,2026-01-07 21:24:57+00:00,forbes
https://www.nytimes.com/es/2026/01/07/espanol/mundo/europa-ucrania-rusia-trump-groenlandia.html,2026-01-07 21:22:40+00:00,nytimes
https://www.nytimes.com/athletic/6951674/2026/01/07/john-harbaughs-fired-baltimore-ravens-coach/,2026-01-07 21:20:08+00:00,nytimes
https://www.nytimes.com/card/2026/01/07/arts/editors-recommendations-spire,2026-01-07 21:19:47+00:00,nytimes
https://www.forbes.com/sites/forbes-personal-shopper/2026/01/07/lego-smart-play-launch/,2026-01-07 21:17:14+00:00,forbes
https://www.nytimes.com/2026/01/07/us/videos-ice-shooting-woman-minneapolis.html,2026-01-07 21:17:07+00:00,nytimes
https://www.wsj.com/finance/stocks/polymarket-dow-jones-partner-to-display-prediction-markets-data-in-dow-jones-content-453605ed,2026-01-07 21:16:00+00:00,wsj
https://www.nytimes.com/2026/01/07/world/us-trump-venezuela-2026.html,2026-01-07 21:15:24+00:00,nytimes
https://www.bloomberg.com/news/articles/2026-01-07/uk-sees-tanker-seizure-as-show-of-europe-s-role-in-us-security,2026-01-07 21:15:01.850000+00:00,bloomberg
https://www.wsj.com/opinion/is-it-already-impeachment-season-again-a670d250,2026-01-07 21:13:00+00:00,wsj
https://www.businessinsider.com/warner-bros-discovery-strong-language-rejecting-paramount-bid-2026-1,2026-01-07 21:09:54.278000+00:00,insider
https://www.bloomberg.com/news/articles/2026-01-07/trump-defends-ice-officer-in-fatal-minneapolis-shooting,2026-01-07 21:09:29.267000+00:00,bloomberg
https://www.forbes.com/sites/karlfreund/2026/01/07/nvidia-leapfrogs-google-and-amd-with-vera-rubin/,2026-01-07 21:08:19+00:00,forbes
https://www.bloomberg.com/news/articles/2026-01-07/inside-singapore-s-ai-bootcamp-to-retrain-35-000-bankers,2026-01-07 21:06:11.930000+00:00,bloomberg
https://www.wsj.com/opinion/democrats-and-the-newsom-temptation-4d73f96f,2026-01-07 21:06:00+00:00,wsj
https://www.bloomberg.com/news/articles/2026-01-07/abbvie-says-it-s-not-in-talks-to-buy-revolution-medicines,2026-01-07 21:05:26.688000+00:00,bloomberg
https://www.bloomberg.com/news/articles/2026-01-07/brazil-s-audit-court-backs-off-threat-to-undo-master-liquidation,2026-01-07 21:04:07.825000+00:00,bloomberg
https://www.nytimes.com/athletic/6951356/2026/01/07/ahl-labour-agreement-collective-union/,2026-01-07 21:02:45+00:00,nytimes
https://www.nytimes.com/athletic/6951352/2026/01/07/angels-anthony-rendon-contract-savings-spending/,2026-01-07 21:02:24+00:00,nytimes
https://www.nytimes.com/2026/01/07/technology/anthropic-funding-valuation.html,2026-01-07 21:02:05+00:00,nytimes
https://www.forbes.com/sites/suzannerowankelleher/2026/01/07/trump-visa-bond-38-countries/,2026-01-07 21:01:07+00:00,forbes
https://www.wsj.com/articles/no-sweat-thursday-crossword-january-8-4a93889f,2026-01-07 21:01:00+00:00,wsj
https://www.bloomberg.com/opinion/articles/2026-01-07/how-a-scandal-is-hitting-the-philippines-star-economy,2026-01-07 21:00:15.567000+00:00,bloomberg
https://www.bloomberg.com/news/articles/2026-01-07/world-s-worst-bond-market-faces-another-big-supply-shock,2026-01-07 21:00:00.001000+00:00,bloomberg
https://www.bloomberg.com/news/articles/2026-01-07/maryland-federal-payrolls-shrink-by-25-000-since-last-january,2026-01-07 20:57:40.738000+00:00,bloomberg
https://www.nytimes.com/athletic/6951395/2026/01/07/todd-bowles-bucs-coach-status-returning/,2026-01-07 20:56:41+00:00,nytimes
https://www.forbes.com/sites/forbes-personal-shopper/article/shutterfly-promo-codes/,2026-01-07 20:54:59+00:00,forbes
https://www.nytimes.com/athletic/6951248/2026/01/07/jerry-jones-cowboys-owner-super-bowl-titles/,2026-01-07 20:54:12+00:00,nytimes
https://www.bloomberg.com/news/articles/2026-01-07/jpmorgan-to-take-over-apple-credit-card-business-report-says,2026-01-07 20:53:20.005000+00:00,bloomberg
https://www.bloomberg.com/news/articles/2026-01-07/us-pushes-ahead-with-plans-to-reopen-embassy-in-venezuela,2026-01-07 20:52:08.016000+00:00,bloomberg
https://www.nytimes.com/athletic/6948716/2026/01/07/nwsl-players-association-high-impact-player-not-roster-classification/,2026-01-07 20:49:17+00:00,nytimes
https://www.nytimes.com/athletic/6950869/2026/01/07/ravens-coaching-candidates-john-harbaugh-fired-belichick-flores/,2026-01-07 20:48:44+00:00,nytimes
https://www.wsj.com/finance/investing/jgbs-edge-higher-amid-prospects-of-bojs-planned-purchases-6f46d8ba,2026-01-07 20:47:00+00:00,wsj
https://www.nytimes.com/athletic/6951335/2026/01/07/lane-johnson-eagles-injury-update-status-playoffs-49ers/,2026-01-07 20:44:13+00:00,nytimes
https://www.nytimes.com/athletic/6949926/2026/01/07/quarterback-card-values-herbert-maye/,2026-01-07 20:37:49+00:00,nytimes
https://www.forbes.com/sites/johnbbrandon/2026/01/07/stranger-things-episode-9-fan-theory-still-spreading-on-social-media/,2026-01-07 20:37:32+00:00,forbes
https://www.forbes.com/sites/saradorn/2026/01/07/northrop-grumman-stock-falls-5-as-trump-blasts-defense-industry-stock-buybacks/,2026-01-07 20:36:56+00:00,forbes
https://www.nytimes.com/athletic/6951557/2026/01/07/rockets-vs-trail-blazers-stream-how-to-watch-jan-7/,2026-01-07 20:35:52+00:00,nytimes
https://www.nytimes.com/athletic/6951542/2026/01/07/pelicans-vs-hawks-stream-how-to-watch-jan-7/,2026-01-07 20:34:51+00:00,nytimes
https://www.nytimes.com/athletic/6951538/2026/01/07/magic-vs-nets-stream-how-to-watch-jan-7/,2026-01-07 20:34:36+00:00,nytimes
https://www.nytimes.com/athletic/6951535/2026/01/07/bucks-vs-warriors-stream-how-to-watch-jan-7/,2026-01-07 20:34:03+00:00,nytimes
https://www.nytimes.com/athletic/6951528/2026/01/07/senators-vs-mammoth-stream-how-to-watch-jan-7/,2026-01-07 20:33:28+00:00,nytimes
https://www.nytimes.com/athletic/6951526/2026/01/07/arkansas-vs-ole-miss-stream-how-to-watch-jan-7/,2026-01-07 20:33:23+00:00,nytimes
https://www.nytimes.com/athletic/6950683/2026/01/07/john-harbaugh-next-head-coach-job-openings-fits/,2026-01-07 20:32:55+00:00,nytimes
https://www.nytimes.com/athletic/6951520/2026/01/07/sharks-vs-kings-stream-how-to-watch-jan-7/,2026-01-07 20:32:35+00:00,nytimes
